,lyrics_row,song_name,artist_name
12979,"I'll whip ya head boy, with the back of the steel",Ill Whip Ya Head Boy,50 Cent
12980,"I'll whip ya head boy, your cap could get peeled",Ill Whip Ya Head Boy,50 Cent
12981,"I'll whip ya head boy, your ass could get killed",Ill Whip Ya Head Boy,50 Cent
12982,"I'm up early in the morning, tryna make a move",Ill Whip Ya Head Boy,50 Cent
12983,You coming in here with me shorty take your lil' one to school,Ill Whip Ya Head Boy,50 Cent
12984,"Even though she cause the drama, you love your baby momma",Ill Whip Ya Head Boy,50 Cent
12985,I hit her with the lama to get this cake,Ill Whip Ya Head Boy,50 Cent
12986,"Give us the coke, the cash, the combo to the safe",Ill Whip Ya Head Boy,50 Cent
12987,"Oh, she don't know it, damn, okay we'll wait",Ill Whip Ya Head Boy,50 Cent
12988,"I play with your kid on the couch, while your bitch on the phone",Ill Whip Ya Head Boy,50 Cent
12989,"With a gun to her head saying, ""Daddy come home""",Ill Whip Ya Head Boy,50 Cent
12990,"You was rolling, popping bubbly, didn't think it get ugly",Ill Whip Ya Head Boy,50 Cent
12991,In the hood shit is lovely until it go bad,Ill Whip Ya Head Boy,50 Cent
12992,Now you can pray for a miracle and God might be hearing you,Ill Whip Ya Head Boy,50 Cent
12993,"And the nine will jam, right in my hand",Ill Whip Ya Head Boy,50 Cent
12994,"I'll whip ya head boy, you know I will",Ill Whip Ya Head Boy,50 Cent
12995,"I'll whip ya head boy, with the back of the steel",Ill Whip Ya Head Boy,50 Cent
12996,"I'll whip ya head boy, your cap could get peeled",Ill Whip Ya Head Boy,50 Cent
12997,"I'll whip ya head boy, your ass could get killed",Ill Whip Ya Head Boy,50 Cent
12998,"I'll whip ya head boy, you know I will",Ill Whip Ya Head Boy,50 Cent
12999,"I'll whip ya head boy, with the back of the steel",Ill Whip Ya Head Boy,50 Cent
13000,"I'll whip ya head boy, your cap could get peeled",Ill Whip Ya Head Boy,50 Cent
13001,"I'll whip ya head boy, your ass could get killed",Ill Whip Ya Head Boy,50 Cent
13002,I got his homies screaming buck you need to calm down,Ill Whip Ya Head Boy,50 Cent
13003,Niggaz be getting killed every time you come around,Ill Whip Ya Head Boy,50 Cent
13004,We ran up in his crib made his momma kiss the ground,Ill Whip Ya Head Boy,50 Cent
13005,"She asking God, what my baby dunn did now?",Ill Whip Ya Head Boy,50 Cent
13006,"I'm taking every thang, jewelry I want it all",Ill Whip Ya Head Boy,50 Cent
13007,"Duck tape him up, rip the phone cords out the wall",Ill Whip Ya Head Boy,50 Cent
13008,F*ck waiting we can starting waiting on tomorrow,Ill Whip Ya Head Boy,50 Cent
13009,So ask Satan if he got a car that I can borrow,Ill Whip Ya Head Boy,50 Cent
13010,I'm impatient like a money hungry rap star,Ill Whip Ya Head Boy,50 Cent
13011,I jack him for his chain and I can get a new jaguar,Ill Whip Ya Head Boy,50 Cent
13012,The mack I have his brains all over the fucking sidewalk,Ill Whip Ya Head Boy,50 Cent
13013,And I'ma be on CNN again it ain't my fault,Ill Whip Ya Head Boy,50 Cent
13014,"March nigga step, right nigga lef'",Ill Whip Ya Head Boy,50 Cent
13015,G-Unit soldier I'm thugging till my death mothafuckas,Ill Whip Ya Head Boy,50 Cent
13016,"I'll whip ya head boy, you know I will",Ill Whip Ya Head Boy,50 Cent
13017,"I'll whip ya head boy, with the back of the steel",Ill Whip Ya Head Boy,50 Cent
13018,"I'll whip ya head boy, your cap could get peeled",Ill Whip Ya Head Boy,50 Cent
13019,"I'll whip ya head boy, your ass could get killed",Ill Whip Ya Head Boy,50 Cent
13020,"I'll whip ya head boy, you know I will",Ill Whip Ya Head Boy,50 Cent
13021,"I'll whip ya head boy, with the back of the steel",Ill Whip Ya Head Boy,50 Cent
13022,"I'll whip ya head boy, your cap could get peeled",Ill Whip Ya Head Boy,50 Cent
13023,"I'll whip ya head boy, your ass could get killed",Ill Whip Ya Head Boy,50 Cent
13024,"Oh, don't even look at me wrong",Still Will Kill,50 Cent
13025,When I come through the hood,Still Will Kill,50 Cent
13026,"Ain't nothin' changed, still holla at my homies",Still Will Kill,50 Cent
13027,"Oh, and when I hit the block, I still will kill",Still Will Kill,50 Cent
13028,"And I don't want, nigga, but I will",Still Will Kill,50 Cent
13029,If I got to kill,Still Will Kill,50 Cent
13030,If niggas get to fuckin' around,Still Will Kill,50 Cent
13031,If niggas get to fuckin' around,Still Will Kill,50 Cent
13032,Respect come from admiration and fear,Still Will Kill,50 Cent
13033,You can admire me if you can catch one in your wig,Still Will Kill,50 Cent
13034,"You see the Testarossa, the toaster's right on my lap",Still Will Kill,50 Cent
13035,"So if a nigga get out of line, a nigga get clapped",Still Will Kill,50 Cent
13036,"I got an arsenal, a infantry, I'm built for this mentally",Still Will Kill,50 Cent
13037,"That's why I'm the general, I do what they pretend to do",Still Will Kill,50 Cent
13038,"Front on me now, nigga, I'll be the end of you",Still Will Kill,50 Cent
13039,Forget ya enemies and think of what'cha friends'll do,Still Will Kill,50 Cent
13040,"I drop a bag off, then let a mag off",Still Will Kill,50 Cent
13041,The Heckler & Koch'll tear half of your ass off,Still Will Kill,50 Cent
13042,"I'm not for the games, I'm not for all the playin'",Still Will Kill,50 Cent
13043,The hollow tips rain when I unleash the pain,Still Will Kill,50 Cent
13044,Get the message from the lions or get the message from the nine,Still Will Kill,50 Cent
13045,"Paint a picture wit' words, you can see when I shine",Still Will Kill,50 Cent
13046,"Put my back on the wall, nigga, watch me go for mine",Still Will Kill,50 Cent
13047,"I let twenty-one shots off at the same time, yeah",Still Will Kill,50 Cent
13048,"Oh, don't even look at me wrong",Still Will Kill,50 Cent
13049,When I come through the hood,Still Will Kill,50 Cent
13050,"Ain't nothin' changed, still holla at my homies",Still Will Kill,50 Cent
13051,"Oh, and when I hit the block, I still will kill",Still Will Kill,50 Cent
13052,"And I don't want, nigga, but I will",Still Will Kill,50 Cent
13053,If I got to kill,Still Will Kill,50 Cent
13054,If niggas get to fuckin' around,Still Will Kill,50 Cent
13055,If niggas get to fuckin' around,Still Will Kill,50 Cent
13056,Where I'm from death is always in the air homie,Still Will Kill,50 Cent
13057,Nanna love me so you know she say my prayers for me,Still Will Kill,50 Cent
13058,I come creepin' through the hood wearin' Teflon,Still Will Kill,50 Cent
13059,Hit the corners motherfuckers get left on,Still Will Kill,50 Cent
13060,"Niggas know, if not, they better check my background",Still Will Kill,50 Cent
13061,"Try and stick me, I fill ya back wit' mac rounds",Still Will Kill,50 Cent
13062,"Ask 'Preme nigga, 50 don't back down",Still Will Kill,50 Cent
13063,I keep it funky like fiends in a crack house,Still Will Kill,50 Cent
13064,"Cross the line, boy, I'mma air your ass out",Still Will Kill,50 Cent
13065,"Screw ya face at me, I wan' know what that's 'bout",Still Will Kill,50 Cent
13066,"Nigga, I know you ain't mad, I done came up",Still Will Kill,50 Cent
13067,"And if you are, f*ck you 'cause I ain't change up",Still Will Kill,50 Cent
13068,The O.G.'s wanna talk but I don't know these niggas,Still Will Kill,50 Cent
13069,"And I ain't did no business wit' ?em, I don't owe these niggas",Still Will Kill,50 Cent
13070,"A minute of my time, I get it 'cause I grind",Still Will Kill,50 Cent
13071,"All across the globe like the world's mine, yeah",Still Will Kill,50 Cent
13072,"Oh, don't even look at me wrong",Still Will Kill,50 Cent
13073,When I come through the hood,Still Will Kill,50 Cent
13074,"Ain't nothin' changed, still holla at my homies",Still Will Kill,50 Cent
13075,"Oh, and when I hit the block, I still will kill",Still Will Kill,50 Cent
13076,"And I don't want, nigga, but I will",Still Will Kill,50 Cent
13077,If I got to kill,Still Will Kill,50 Cent
13078,If niggas get to fuckin' around,Still Will Kill,50 Cent
13079,If niggas get to fuckin' around,Still Will Kill,50 Cent
13080,Konvict,Still Will Kill,50 Cent
13081,Now tell me have you ever looked up at an instance,Still Will Kill,50 Cent
13082,"And seen a mac aimin' at'cha head, mayne?",Still Will Kill,50 Cent
13083,Before you know what life is flashin' and reminiscin?,Still Will Kill,50 Cent
13084,"Your body is drippin' and full of lead, mayne",Still Will Kill,50 Cent
13085,"I done been there, I done cocked that",Still Will Kill,50 Cent
13086,"It ain't never been a question, I'm 'bout that",Still Will Kill,50 Cent
13087,"Don't go there, you can cock that",Still Will Kill,50 Cent
13088,And if you plan to f*ck around then reroute that,Still Will Kill,50 Cent
13089,You'll never catch me ridin' around on these streets,Still Will Kill,50 Cent
13090,Without a couple metal pieces under my feet,Still Will Kill,50 Cent
13091,Fully automatic weapons and loaded wit' dumb-d's,Still Will Kill,50 Cent
13092,Stashed up under the carpet like a can of Seabreeze,Still Will Kill,50 Cent
13093,50 don't make me ride on these niggas,Still Will Kill,50 Cent
13094,"'Cause I will kill, dip and hide on these niggas",Still Will Kill,50 Cent
13095,50 don't make me ride on these niggas,Still Will Kill,50 Cent
13096,'Cause I'll be long gone like the Ripper,Still Will Kill,50 Cent
13097,So don't even look at me wrong,Still Will Kill,50 Cent
13098,When I come through the hood,Still Will Kill,50 Cent
13099,"Ain't nothin' changed, still holla at my homies",Still Will Kill,50 Cent
13100,"Oh, and when I hit the block, I still will kill",Still Will Kill,50 Cent
13101,"And I don't want, nigga, but I will",Still Will Kill,50 Cent
13102,If I got to kill,Still Will Kill,50 Cent
13103,If niggas get to fuckin' around,Still Will Kill,50 Cent
13104,If niggas get to fuckin' around,Still Will Kill,50 Cent
13105,"Flashing lights, lights",Flashing Lights,50 Cent
13106,"Flashing lights, lights",Flashing Lights,50 Cent
13107,"Flashing lights, lights",Flashing Lights,50 Cent
13108,"Flashing lights, lights",Flashing Lights,50 Cent
13109,She don't believe in shootin' stars,Flashing Lights,50 Cent
13110,but she believe in shoes and cars,Flashing Lights,50 Cent
13111,Wood floors in the new apartment,Flashing Lights,50 Cent
13112,couture from the store's department,Flashing Lights,50 Cent
13113,You more like L'eau de Stardee shit,Flashing Lights,50 Cent
13114,"I'm more of the, trips to Florida",Flashing Lights,50 Cent
13115,"Order the h'orderves, views of the Water",Flashing Lights,50 Cent
13116,Straight from the page of your favorite author,Flashing Lights,50 Cent
13117,And the weather so breezy,Flashing Lights,50 Cent
13118,man why can't life always be this easy,Flashing Lights,50 Cent
13119,She in the mirror dancing so sleazy,Flashing Lights,50 Cent
13120,I get a call like where are you Yeezy,Flashing Lights,50 Cent
13121,Try to hit you with a 'Oeur de Whopee',Flashing Lights,50 Cent
13122,Till I get flashed by the paparazzi,Flashing Lights,50 Cent
13123,"Damn, these niggas got me",Flashing Lights,50 Cent
13124,I hate these niggas more than the Nazi,Flashing Lights,50 Cent
13125,"As I recall, I know you love to show off",Flashing Lights,50 Cent
13126,But I never thought that you would take it this far,Flashing Lights,50 Cent
13127,"What do I know? Flashing lights, lights",Flashing Lights,50 Cent
13128,"What do I know? Flashing lights, lights",Flashing Lights,50 Cent
13129,I know it's been a while,Flashing Lights,50 Cent
13130,"Sweetheart, we hardly talk, I was doing my thing",Flashing Lights,50 Cent
13131,I know I was foul bay-bay,Flashing Lights,50 Cent
13132,a-bay lately you been all on my brain,Flashing Lights,50 Cent
13133,And if somebody would've told me a month ago,Flashing Lights,50 Cent
13134,"Fronting though, yo I wouldn't wanna know",Flashing Lights,50 Cent
13135,If somebody would've told me a year ago,Flashing Lights,50 Cent
13136,"it'd go, get this difficult",Flashing Lights,50 Cent
13137,Feeling like Katrina with no fema,Flashing Lights,50 Cent
13138,Like Martin with no Gina,Flashing Lights,50 Cent
13139,Like a flight with no visa,Flashing Lights,50 Cent
13140,First class with the seat back I still see ya,Flashing Lights,50 Cent
13141,"In my past, you on the other side of the glass",Flashing Lights,50 Cent
13142,Of my memory's museum,Flashing Lights,50 Cent
13143,"I'm just saying, Hey Mona Lisa",Flashing Lights,50 Cent
13144,come home you know you can't Rome without Caesar,Flashing Lights,50 Cent
13145,"As I recall, I know you love to show off",Flashing Lights,50 Cent
13146,But I never thought that you would take it this far,Flashing Lights,50 Cent
13147,"What do I know? Flashing lights, lights",Flashing Lights,50 Cent
13148,"What do I know? Flashing lights, lights",Flashing Lights,50 Cent
13149,"As you recall, you know I love to show off",Flashing Lights,50 Cent
13150,But you never thought that I would take it this far,Flashing Lights,50 Cent
13151,"What do you know? Flashing lights, lights",Flashing Lights,50 Cent
13152,"What do you know? Flashing lights, lights",Flashing Lights,50 Cent
13153,"Flashing lights, lights",Flashing Lights,50 Cent
13154,"Flashing lights, lights",Flashing Lights,50 Cent
13155,"Lights, lights, lights, lights",Flashing Lights,50 Cent
13156,"Lights, lights, lights, lights",Flashing Lights,50 Cent
13157,"Lights, lights, lights, lights",Flashing Lights,50 Cent
13158,"You better watch yo' back, motherfuckers is grimy down here",Watch Yo Back,50 Cent
13159,"You get stuck up, stabbed, shot the f*ck up 'round here",Watch Yo Back,50 Cent
13160,"Son I move with my vest and my hammer, I don't care",Watch Yo Back,50 Cent
13161,Niggas try and front on me and I blame 'em right here,Watch Yo Back,50 Cent
13162,"You better watch yo' back, niggas be on that bullshit down here",Watch Yo Back,50 Cent
13163,So I gotta move 'round with a full clip 'round here,Watch Yo Back,50 Cent
13164,Cause lil' sneaky mo'fucka's will pull shit 'round here,Watch Yo Back,50 Cent
13165,Next thing you know you wakin' up,Watch Yo Back,50 Cent
13166,"When I say I'll lay a nigga down, I put that on my momma",Watch Yo Back,50 Cent
13167,Niggas gonna see it's real when we get in the drama,Watch Yo Back,50 Cent
13168,"I ain't fightin' with these faggots, I'ma back out the 'Lama",Watch Yo Back,50 Cent
13169,And start lettin' off until niggas is no longer problems,Watch Yo Back,50 Cent
13170,"I watch the blood seep in the street, I'm swift with the heat",Watch Yo Back,50 Cent
13171,"I hit a nigga quick, Know why? Niggas hit me",Watch Yo Back,50 Cent
13172,"They call me 50, my AKA is two-gun-Charlie",Watch Yo Back,50 Cent
13173,Find me up at four in the mornin' to catch me a body,Watch Yo Back,50 Cent
13174,Waitin' for you in yo' projects by your staircase door,Watch Yo Back,50 Cent
13175,"Come out, come out, pussy, you can't hide from a war",Watch Yo Back,50 Cent
13176,I get impatient then I'm bringin' it to yo' people,Watch Yo Back,50 Cent
13177,I ring the doorbell then I'm puttin' one through your peephole,Watch Yo Back,50 Cent
13178,"Boy it's a no, no, to f*ck with me 'cause I'm not your equal",Watch Yo Back,50 Cent
13179,"They say I'm loco, the pump will make your fuckin' chest see-through",Watch Yo Back,50 Cent
